视频序号,视频_url,视频长度（min）,视频类型,问题序号,"问题
,,,,2,What is the cooling principle of a low - temperature grinder?,通用知识推理,Add liquid nitrogen to the machine.,低温研磨机冷却的原理,根据Mark展示低温研磨机时可以看到有助手向里面添加液氮可以看出,,,,,,,,,,
,,,,3,Where did Gordon go after he checked Andrea's belongings?,多跳推理,The Family Reflection Room.,,模型首先要定位到Gordon查看Andrea遗物的时刻然后分析判断他接下来去了哪里,,,,,,,,,,
,,,,4,What is Nicole's speaking style like?,人物属性建模,His speaking style is earnest and calm.,,根据Nicole在和遇难者家属以及法医交谈时认真平和的语气可以看出,,,,,,,,,,
,,,,5,What is Gordon's attitude towards the September 11th Incident? ,人物属性建模,His attitude towards the September 11th Incident is solemn. ,,根据Gordon对遇难女儿的缅怀可以看出对于9·11事件他的态度是沉重的,,,,,,,,,,
68,https://www.youtube.com/watch?v=lGWxiAjgyCY,26:16,纪录片 - 自然,1,Which country is the Huser Plateau located in?,通用知识推理,Turkey,胡塞高原的位置,根据Mustafa训鹰时对他的鹰说这是胡塞高原以及他所处的位置在土耳其可以推出,,,,,,,,,,
,,,,2,Where do the traditional Laz people who live in Turkey live in summer? ,通用知识推理,Mountain area.,传统拉兹人的生活习惯,根据Mustafa所说拉兹人会在海边度过冬天然后在春天冰雪消融时回到山区可以得出,,,,,,,,,,
,,,,3,Who installed the beehive on the tree after Mustafa brought back the beehive he had customized? ,多跳推理,Mustafa ,,模型需要先定位到Mustafa带回他定制的蜂箱的时刻然后分析判断是谁在树上安装了蜂箱,,,,,,,,,,
,,,,4,How about Mustafa's beekeeping technique?,人物属性建模,His beekeeping technique is excellent.,,根据Mustafa养蜂数量之多以及对于采蜂蜜过程的熟悉可以看出,,,,,,,,,,
,,,,5,What is Osman's speaking style like?,人物属性建模,It is confident.,,从Osman说自己制作蜂箱的技术无人能比可以看出,,,,,,,,,,
69,https://www.youtube.com/watch?v=s8HnBxB7FA0,24:01,vlog - 运动,1,Where are sheepshead fish mainly distributed in the United States?,通用知识推理,In the southeastern coastal areas.,羊头鱼在美国的分布,视频中作者前往佛罗里达州钓鱼，通过羊头鱼的习性，以及生活在这里的沿海地区，可以得知。,,,,,,,,,,
,,,,2,What's the degree of difficulty in catching a sheepshead fish?,通用知识推理, It is relatively difficult.,羊头鱼具有坚硬的牙齿和谨慎的习性,视频中作者提到在网上很多人晒出自己捕捉到羊头鱼的图片，所以他也想去挑战一下，并且提到羊头鱼不好上钩，很容易偷走鱼饵，作者也失败了很多次。,,,,,,,,,,
,,,,3,What is the relationship between Travis and the author?,"多线索推理,人物属性建模",They are friends.,,作者由于第一次钓羊头鱼，请来了Travis 来帮忙，再通过两人的交流，可以得出结论。,,,,,,,,,,
,,,,4,What was the result of the author's fishing at the first location?,多线索推理,It was bad.,,首通过视频可以了解到作者先后在两处地点钓鱼，在第一处地点钓鱼时，很多次鱼都跑掉了，结果并不好。,,,,,,,,,,
,,,,5,What is the author's attitude towards fishing?,人物属性建模, The author is fond of it.,,视频中作者积极向有经验的人请教钓羊头鱼的技巧，经历过失败后也没有气馁，学会方法之后花费了很长时间进行钓鱼。,,,,,,,,,,
70,https://www.youtube.com/watch?v=Y5hetUv7tKE,28:16,vlog - 园艺,1,What kind of product is AG1?,"多模态/多语言推理,通用知识推理",Dietary nutrition replenishment beverage,AG1是一款膳食营养补给饮品,定位到博主介绍AG1的片段，”AG1是一种方便的混合物，包含70多种维生素、矿物质和其他成分”，视觉结合博主冲泡AG1的行为可得出答案,,,,,,,,,,
,,,,2,Which facial expression on the emoticon book does Novi like best?,"人物属性建模,多模态/多语言推理",Expression of surprise,,定位到Novi看关于面部表情的书的片段，博主在Novi身后翻看表情书的时候说“让我们找到你最喜欢的一个”，视觉可知书上展示的是一个惊讶的表情，并且Novi还模仿了这个表情，可推断出,,,,,,,,,,
,,,,3,What is the relationship between Zoe and Novi?,"多线索推理,人物属性建模,多模态/多语言推理",Mother and daughter,,视听结合确认Zoe和Novi的身份，定位到二人相处的片段可推断出,,,,,,,,,,
,,,,4,"When building a vegetable bed, what is the use of the sealing glue for the car windows?",通用知识推理,Cover the sharper edges of the vegetable bed,建造蔬菜床时可以用汽车窗密封胶覆盖蔬菜床较锋利的边缘,定位到博主建造蔬菜床的片段，博主提到“这是一种用于汽车的窗户密封胶，因为我觉得像这样的蔬菜床的边缘有点薄，女孩们趴在上面会不舒服”，可推断出,,,,,,,,,,
,,,,5,What did the blogger do after covering the ground with plastic film?,"多线索推理,多跳推理",Take care of Novi,,定位到博主覆地膜的片段，跟踪行为可得到答案,,,,,,,,,,
71,https://www.youtube.com/watch?v=psGTvN6N3Zw,23:56,vlog - 园艺,1,What is the function of landscape fabric?,通用知识推理,Prevent the growth of weeds,景观布可以抑制杂草的生长,视频开头博主提到“我需要准备一些景观布，希望能阻止杂草迅速冒出来”，可推断出,,,,,,,,,,
,,,,2,How to scarify the seeds of Lupinus albus,通用知识推理,Use sandpaper to sand down,可以用砂纸对羽扇豆种子进行破皮处理,博主提到“我正在做一个叫做破皮处理的过程，但是我是第一次这样做，我是为了我的羽扇豆种子而做的...我是用砂纸做的”，可推断出,,,,,,,,,,
,,,,3,What does the blogger care about when planting plants?,人物属性建模,The amount of work required for cultivation,,定位到介绍羽扇豆种子的片段，博主说“羽扇豆在我住的地方是多年生植物，我喜欢我的多年生植物，对我来说工作更少，我只是把它们种在地里，它们每年都会回来”，可推断出,,,,,,,,,,
,,,,4,What did the blogger eat after planting some of the bulbs in containers?,多跳推理,Salad,,定位到博主把球茎种在容器中的片段，跟踪行为可得到答案,,,,,,,,,,
,,,,5,What is the relationship between the blogger and Spencer?,"多线索推理,人物属性建模",Couple,,通过视频片段可知二人居住在一起，一起养了只狗，Spencer还为博主剪辑视频，且二人在视频结尾举止亲密，可推断出,,,,,,,,,,
72,https://www.youtube.com/watch?v=JFVstZqOUKw,21:09,vlog - 特殊事件,1,In what aspects is Douglas wood usually applied?,通用知识推理, In the construction of houses and furniture.,道格拉斯木材在建筑中非常适用,视频中管理人提到他们这里建造房屋的木材是道格拉斯木材，他评价道这是非常好的木材，吸水性强并且能使用很长时间。,,,,,,,,,,
,,,,2,How about the construction cost of the houses produced by the factory?,多线索推理,The construction cost is relatively low.,,视频中可以看到工厂所生产的房屋个体较小，并且使用的木头是较便宜的，其中负责人还提到使用的门窗都是可回收的。,,,,,,,,,,
,,,,3,What is Simon's job?,人物属性建模, Bicycle repair.,,视频中负责人提到Simon在这里有一家自行车修理店，并且会开车出去给人修理自行车。,,,,,,,,,,
,,,,4,What sport does Pala like?,人物属性建模,Rock climbing.,,视频中接受采访的人提到他们一起经营一家Guusa的公司，因为Pala他自己的爱好，所以他自己出钱在里面建立了一个攀岩馆。,,,,,,,,,,
,,,,5,What is the main impact of applying silica to the wall on the wall's waterproof performance?,通用知识推理,The waterproof performance is enhanced.,二氧化硅可以在墙壁表面形成一层连续的保护膜,视频中负责人展示了他们在建造房屋时在墙壁上涂抹二氧化硅的步骤，提到这会让墙壁变硬，并且能将水隔绝在外。,,,,,,,,,,
73,https://www.youtube.com/watch?v=oFFdtWnZ5Jk,25:37,教学 - 烹饪,1,What is the hottest chili pepper certified by Guinness World Records in 2023?,"多模态/多语言推理,通用知识推理",Pepper X,2023年吉尼斯世界纪录认证的世界上最辣的辣椒是辣椒X,视频开头Esther Choi讲述规则时提到失败者要吃辣椒X，世界上最辣的辣椒，同时视觉可得到辣椒X作为世界上最辣的辣椒的吉尼斯世界纪录认证证书,,,,,,,,,,
,,,,2,Is Sean good at cooking?,"多线索推理,人物属性建模,多模态/多语言推理",No,,视听结合确认Sean身份，Sean提到“我其实非常害怕，参加你的节目我很紧张，我根本不做任何菜”，结合视频其他片段，Sean不会开煤气灶，烤鸡胸肉时弄的整个房间都是辣椒味,,,,,,,,,,
,,,,3,What kind of food does Esther like?,人物属性建模,Spicy,,定位到Esther评价Sean和Nick的主菜的片段，说她说她想要更多的辣，她在辣度方面期待有点高，评价Nick的菜品时说认为它可以更辣一点，可推断出,,,,,,,,,,
,,,,4,What does Nick do well?,"多线索推理,人物属性建模",Cooking,,结合视频片段可知，Nick在烹饪时游刃有余，做出的成品与预期一致，还向Sean传授烹饪经验,,,,,,,,,,
,,,,5,"Who is the host of the show ""Hot Ones""?","多模态/多语言推理,通用知识推理",Sean,Hot Ones的主持人是Sean,定位到视频结尾，Sean说他主持一款名为Hot Ones的节目，结合之前片段可以得到Sean的名字,,,,,,,,,,
74,https://www.youtube.com/watch?v=xNRbhl1Eh_4,22:51,教学 - 烹饪,1,What needs to be done before using a wok?,通用知识推理,Season the work,使用炒锅前需要给炒锅调味,定位到Gabi使用砂锅的片段，Esther说在使用炒锅烹饪前，必须先给炒锅调味,,,,,,,,,,
,,,,2,What is the purpose of seasoning a wok?,通用知识推理,Prevent sticking of the work,给炒锅调味的作用是防止粘锅, 定位到Gabi给炒锅调味的片段，Esther说”不要跳过这一步（指给炒锅调味），我遇到好多次人们试图使用炒锅，她们问我为什么东西都黏住了，因为你没有给炒锅调味“，可推断出,,,,,,,,,,
,,,,3,Does Gabi have any experience in handling king crabs?,人物属性建模,No,,定位到Gabi和Esther换食材的片段，Gabi在处理帝王蟹时请求了好友Ross的帮忙，可推断出,,,,,,,,,,
,,,,4,What is the characteristic of Esther's cooking?,"多线索推理,人物属性建模,多模态/多语言推理",Make full use of everything,,结合Esther做饭的片段，Esther使用了虾的所有部位，使用虾头炸完油后用虾头做了虾酱，使用虾皮煮汤时还用上了大蒜皮，使用鸡蛋时将蛋清蛋黄分开使用，可推断出,,,,,,,,,,
,,,,5,What did Esther do after making the shrimp paste?,"多跳推理,多模态/多语言推理",Fried garlic chips,,视听结合确认Esther身份，定位到Esther做虾酱的片段，跟踪行为可得到答案,,,,,,,,,,
75,https://www.youtube.com/watch?v=Cch4mayoNgg,23:52,测评 - 食品,1,What convenient ways are there to receive treatment on BetterHelp?,通用知识推理,Through video calls and sending messages.,视频博主介绍在betterhelp治疗可以更加灵活接受治疗，可以通过视频通话甚至仅仅发送消息的方式进行。,视频博主介绍在betterhelp治疗可以更加灵活接受治疗，可以通过视频通话甚至仅仅发送消息的方式进行，由此可推断。,,,,,,,,,,
,,,,2,What kind of fuel is used for baking Khobz bread? ,通用知识推理,Cedarwood., Khobz 面包，用小麦粉、酵母和盐水制作，以雪松为燃料，带有独特风味。,视频博主体验有 17 世纪历史的公共烤箱制作的 Khobz 面包，用小麦粉、酵母和盐水制作，以雪松为燃料，带有独特风味。由此可知,,,,,,,,,,
,,,,3,What is Fatima's occupation?,人物属性建模,Tour guide.,,视频中博主对法蒂玛今的加入表示衷心的感谢。她是菲斯（Fez）这里的导游，实际上你可以在她的网站上预订自己的旅行团，网站是Fab Fez Tours。由此可推断。,,,,,,,,,,
,,,,4,What is Keam's occupation?,人物属性建模,A bird vendor.,,"视频博主和他的朋友Keam在一起，并介绍Keam是鸟类专家，一个鸟类商人。他有几种不同类型的鸟,有很多不同的鸡可以选择。由此可推断得出。",,,,,,,,,,
,,,,5,How many delicious dishes were evaluated in the video? ,多线索推理,Five.,,视频中博主测评了Khobz 面包、塔吉锅、古斯米、鸽子派、鸡肉里法萨（Chicken Rfissa）共5道美食。,,,,,,,,,,
76,https://www.youtube.com/watch?v=0bJV_IK_MPA,25:44,测评 - 食品,1,What fresh ingredients does the POSEiDON restaurant offer?,"多线索推理,通用知识推理",Seafood.,视频中基于画面可知博主来到POSEiDOM餐厅，画面展示该餐厅的水产展示柜中有许多海鲜，龙虾、与等非常丰富。,视频中基于画面可知博主来到POSEiDOM餐厅，画面展示该餐厅的水产展示柜中有许多海鲜，龙虾、与等非常丰富。由此可知。,,,,,,,,,,
,,,,2,How many types of slipper lobsters are there? ,通用知识推理,Two types.,视频中博主介绍拖鞋龙虾主要分为两种，从体型和颜色上可明显区分，小的扁平，像被卡车压过，有扁平触角用于伪装，每只 1.5 美元；大的（红拖鞋龙虾）煮后放在烤架上继续制作 。,视频中博主介绍拖鞋龙虾主要分为两种，他并没有说出学名，但是从体型和颜色上可明显区分，小的扁平，像被卡车压过，有扁平触角用于伪装，每只 1.5 美元；大的（红拖鞋龙虾）煮后放在烤架上继续制作 。,,,,,,,,,,
,,,,3,What is Nikki's occupation? ,人物属性建模,The owner and head chef of the restaurant KÂU BA.,,基于视频中博主对Nikki的介绍，她是餐厅 KÂU BA的老板兼主厨，由此可知。,,,,,,,,,,
,,,,4,Which lobster does the video blogger Will Sonbuchner like the most? ,人物属性建模,The Ornate Spiny Lobster.,,博主Will Sonbuchner认为华丽刺龙虾是此次尝试的最佳龙虾，将其尾巴肉放在奢华的意大利调味饭上的体验堪称满分，由此可推断。,,,,,,,,,,
,,,,5,How many kinds of lobsters were evaluated in the video? ,多线索推理,Seven kinds.,,冰岛和美国的电源接口不一样。冰岛电源接口是C 型（两圆插脚），美国使用的是 A 型（两脚扁插）依次测评了Crawfish、Irish Langoustine、Slipper Lobsters、Australian Red Lobster、American Lobster、Ornate Spiny Lobster和Lobster Sashimi这七种龙虾。,,,,,,,,,,
77,https://www.youtube.com/watch?v=81XMkdAcvCA,36:11,vlog - 亲子,1,What's the relationship between Jake and Tommy?,人物属性建模,They have a brotherly relationship. ,,Jake 和 Tommy 都是拍摄者的孩子，他们之间是兄弟姐妹关系。,,,,,,,,,,
,,,,2,Are the North American and European continental plates moving apart or converging? ,通用知识推理,Moving apart,Silfra 是北美和欧洲两个大陆板块的交界处，北美和欧洲大陆板块是在分离，而缝隙在不断变大。,Silfra 是北美和欧洲两个大陆板块的交界处，在此处潜水能看到板块间的裂缝，而缝隙在不断变大。,,,,,,,,,,
,,,,3,Is the power outlet in Iceland the same as that in the United States? ,通用知识推理,No,冰岛和美国的电源接口不一样。冰岛电源接口是C 型（两圆插脚），美国使用的是 A 型（两脚扁插）,视频中博主使用了从美国来，他随身携带了电源适配器，观察画面冰岛出租房内的电源插口为圆形，博主的电插头为方的，综合推断冰岛和美国的电源接口不一样。,,,,,,,,,,
,,,,4,How about Luke's expressive ability?,人物属性建模,Luke has a pretty good expressive ability.,,在视频内容卢克有清晰的叙事能力，清晰地讲述在冰岛的旅行经历。且有生动的场景描绘能力，在描述冰岛的自然风光和景点时，他的表达很生动。能良好的互动引导，所以推断卢克具有不错的表达能力,,,,,,,,,,
,,,,5,What scenic spot did Luke's family visit after going fishing?,多跳推理,The black sand beaches in Iceland,,模型定位到出海画面，分析之后画面得出他们去了冰岛的黑沙滩。,,,,,,,,,,
78,https://www.youtube.com/watch?v=HX9rg4qnUYE,27:14,测评 - 食品,1,What is the main ingredient that the Jun Bi store specializes in? ,"多线索推理,通用知识推理",It's matcha.,视频中基于Gabby的讲述Jun Bi是全部主打抹茶原料的一家店铺，提供多种抹茶饮品，如草莓、香草、番石榴等口味，还有抹茶软冰淇淋。,视频中基于Gabby的讲述Jun Bi是全部主打抹茶原料的一家店铺，提供多种抹茶饮品，如草莓、香草、番石榴等口味，还有抹茶软冰淇淋。由此可推断,,,,,,,,,,
,,,,2,What is the main ingredient featured in the dishes of the Fat Cheeks restaurant?,通用知识推理,It's lobster.,基于视频中Gabby和JOSEPH讲述他们认为这家店铺的龙虾卷是最好吃的；同时基于视频画面中有关这家店铺的logo是一只红色龙虾由此可推断该店铺的主打食材是龙虾。,基于视频中Gabby和JOSEPH讲述他们都一只非常喜欢这家店铺，这家店铺的龙虾卷是最好吃的；同时基于视频画面中有关这家店铺的logo是一只红色龙虾由此可推断该店铺的主打食材是龙虾。,,,,,,,,,,
,,,,3,What is the relationship between Jonathan and Joseph? ,人物属性建模,They are cousins.,,基于视频中Joseph讲述他们一会儿会与他的表兄弟见面一同探索后面的地方。由此可知两个人的关系。,,,,,,,,,,
,,,,4,"Which sport does Joseph prefer, surfing or snowboarding? ",人物属性建模,Surfing.,,视频中两个人初次尝试冲浪运动，Joseph讲述他更喜欢冲浪，胜过单板滑雪。他从小就开始滑板，但确实更喜欢冲浪，而不是单板滑雪。他认为冲浪把他最喜欢的东西都结合在一起了，由此可推断。,,,,,,,,,,
,,,,5,Where did Gabby go before tasting the ice cream from Magnolia?,多跳推理,Jun B.,,基于视频画面讲述Gabby在去品尝Magnolia店铺美食之前先去到Jun B全抹茶店，由此可推断。,,,,,,,,,,
79,https://www.youtube.com/watch?v=G6sPCMIQqpc,29:02,vlog - 日常（综合）,1,How many ingredients are needed to make Chimichurri sauce?,"多线索推理,通用知识推理", Eight. ,基于视频中Linda的讲解 Chimichurri sauce的制作过程，包含parsley、cilantro、red onion、garlic、oregano、red wine vinegar、olive oil和lemon juice共8种。,基于视频中Linda的讲解 Chimichurri sauce的制作过程，包含parsley、cilantro、red onion、garlic、oregano、red wine vinegar、olive oil和lemon juice共8种，由此可推断。,,,,,,,,,,
,,,,2,When is the prime rib of Paul Casino generally on special offer? ,通用知识推理,From Monday to Thursday every week.,基于视频中Linda的讲述Paul Casino每周一到周四上等肋排特价。,基于视频中Linda的讲述Paul Casino每周一到周四上等肋排特价，非常推荐大家去到Paula，由此可推断。,,,,,,,,,,
,,,,3,What is the relationship between Noel Laeno and Linda? ,人物属性建模, They are husband and wife.,,基于视频开头介绍 The Laeno Family一共由四个人组成，其中视频画面有标注丈夫为 Noel Laeno，Linda后续表示有两个孩子，通过两个人再镜头前的亲密举动以及对孩子们的称呼由此可推断出来。,,,,,,,,,,
,,,,4,What is the relationship between Colin and Christian?,人物属性建模, They are best friends.,,视频中Nicole讲述让 Christian介绍一下他最好的朋友Colin的，由此可推断两个人关系。,,,,,,,,,,
,,,,5,What did The Laeno Family do before they headed to the vacation house?,多跳推理, They went to play an escape room game.,,基于视频讲述 The Laeno Family出发第一台你先去玩的密室逃脱然后再前往度假所在地的，由此可推断。,,,,,,,,,,
80,https://www.youtube.com/watch?v=tJIkzEWs2SI,22:17,vlog - 日常（综合）,1,Where did Gabby visit before going to the Waimea Canyon Lookout?,多跳推理,Hanapepe Town.,,基于视频记录Gabby他们的旅行首先去到Hanapepe Town，然后去到 the Waimea Canyon Lookout，由此可推断。,,,,,,,,,,
,,,,2,Which characters in Lilo and Stitch does Gabby like?,人物属性建模, Lilo and Stitch.,,视频中Gaby强烈要求去到夏威夷游玩一定要去哈纳佩佩（Hanapepe）小镇，因为这是星际宝贝的灵感来源地，而且她时Lilo和Stitch的狂热粉丝，由此可推断出。,,,,,,,,,,
,,,,3,How much is the shuttle service fee for the hiking route of Hanakapiai Falls?,通用知识推理, It's about 20 US dollars per person., Hanakapiai Falls徒步项目每天都有穿梭巴士服务，预订了穿梭巴士的票和乘车通行证，Gabby和Joseph的费用大概是40美元，由此可知一人巴士服务费用大概是20美元。,基于Gabby讲述在 Hanakapiai Falls徒步项目每天都有穿梭巴士服务，预订了穿梭巴士的票和乘车通行证，Gabby和Joseph的费用大概是40美元，由此可知一人巴士服务费用大概是20美元。,,,,,,,,,,
,,,,4,How many kilometers is the round trip of the Hanakapiai Falls hiking project approximately?,通用知识推理, It's about 8 kilometers.,视频中哈纳卡皮艾瀑徒步开始之前Gabby讲述这个徒步项目是需要往返共 8 英里.,视频中哈纳卡皮艾瀑徒步开始之前Gabby讲述这个徒步项目是需要往返共 8 英里，由此可推断。,,,,,,,,,,
,,,,5,Are Gabby and Joseph animal-friendly people? ,人物属性建模,Yes.,,视频中Gabby and Joseph 参与了可爱岛人道协会的 “狗狗实地考察” 项目，带狗狗 Yok 外出活动，包括徒步和去海滩，照顾狗狗并给予它关爱，还希望 Yok 能被好的家庭收养，显示出他们对动物的友好和爱心。由此可推断,,,,,,,,,,
81,https://www.youtube.com/watch?v=MNzxVtYPzwI,39:44,纪录片 - 自然,1,Where is the Matador Grass Bank project located?,通用知识推理,Montana, Matador Grass Bank项目所在位置,根据Bud是蒙大拿州的农场主并且在 Matador Grass Bank项目刚开始就加入可以推出,,,,,,,,,,
,,,,2,How many years of history will the Ranchers Stewardship Alliance have by 2025? ,通用知识推理,Twenty-two years.,RSA建立历史,根据视频中提到的2003年大约30个农场主聚在一起后来该组织成为牧场主管理联盟（RAS）可以得出,,,,,,,,,,
,,,,3,What building did Laura introduce after she introduced Winnet School?,多跳推理,The Oddfellows.,,模型需要先定位到Laura介绍学校的时刻然后判断分析她接下来介绍了什么建筑,,,,,,,,,,
,,,,4,What is the relationship between Bud and Sheila?,人物属性建模,They are husband and wife.,,根据Bud和Sheila来自一家牧场以及他们亲密的动作可以看出,,,,,,,,,,
,,,,5,What is Sheila's speaking style like?,人物属性建模,Her speaking style is earnest and placid. ,,根据Sheila说话时平静的语气认真的态度可以看出,,,,,,,,,,
82,https://www.youtube.com/watch?v=sdkZH3uM1BI,27:48,纪录片 - 自然,1,Which country is the River Otter located in?,通用知识推理,England,奥特河的位置,根据视频在介绍英国海狸回归时提到奥特河可以推出奥特河在英国,,,,,,,,,,
,,,,2,What time of the day do beavers generally build dams? ,通用知识推理,In the evening.,海狸建造水坝的时间,根据Jack的摄像头发现海狸整夜行动砍伐树木可以推出,,,,,,,,,,
,,,,3,What did Jack do after he took down the camera from the tree? ,多跳推理,He opened his laptop.,,模型需要先定位到Jack取下树上摄影机的时刻然后判断分析他接下来做了什么,,,,,,,,,,
,,,,4,What's Jack's attitude towards the reappearance of beavers in the UK? ,人物属性建模,He felt very excited.,,根据Jack得知海狸在英国重新出现连续观察了五年海狸可以看出,,,,,,,,,,
,,,,5,How is Sacha's skill in flying with a paramotor? ,人物属性建模,Her skill is very good.,,根据Sacha可以乘坐动力伞穿越英吉利海峡追随天鹅迁徙可以看出,,,,,,,,,,
83,https://www.youtube.com/watch?v=tWrSczF3d_8,32:36,vlog - 运动,1,Where is Garibaldi Lake located?,通用知识推理,In Vancouver.,加里波第湖地理位置,根据Jeff说加里波第湖屏障塌可能引发海啸影响温哥华岛可以得出加里波第湖在温哥华,,,,,,,,,,
,,,,2,How much higher is the elevation of Whistler Mountain than the highest elevation of Panorama Ridge? ,通用知识推理,48 meters.,惠斯勒山和全景岭的海拔高度差,根据Jeff和Audrey爬上两座山时出现的海拔高度可以推出,,,,,,,,,,
,,,,3,What did Jeff and Audrey encounter after they climbed up Whistler Mountain? ,多跳推理,Three tourists who are going skiing,,模型需要先定位到Jeff和Audrey爬上惠斯勒山的时刻然后分析判断他们接下来遇到了什么,,,,,,,,,,
,,,,4,How is Jeff's athletic physical fitness? ,人物属性建模,His physical fitness is excellent.,,根据Jeff68km的徒步越野以及他说这样的训练是经常的可以推出,,,,,,,,,,
,,,,5,What is Audrey's speaking style like?,人物属性建模,She speaks in a lively manner.,,根据Audrey徒步越野中交谈仍然活泼有活力可以看出她平常的说话风格也是如此,,,,,,,,,,
84,https://www.youtube.com/watch?v=IEe_mKOJ8uA,21:17,vlog - 特殊事件,1,What are the requirements for hunting muskoxen on Nunivak Island? ,通用知识推理,A muskox hunting permit is required.,在努纳瓦克岛捕猎麝牛有什么要求,根据Steven所说努纳瓦克岛的麝牛狩猎通过阿拉斯加大型猎物抽签获得可知在努纳瓦克岛捕猎麝牛需要许可,,,,,,,,,,
,,,,2,When do seals arrive at Nunivak Island the earliest?,通用知识推理,In April.,海豹最早到达努纳瓦克岛的时间,根据James所说四月上旬是努纳瓦克岛冰融化的时候，而海豹会在冰融化时到努纳瓦克岛可以推出,,,,,,,,,,
,,,,3,How many shots did Steven fire when he hunted the muskox? ,多线索推理,Steven fired two shots.,,模型需要分析统计Steven射杀麝牛时开枪的次数,,,,,,,,,,
