视频序号,视频_url,视频长度（min）,视频类型,问题序号,"问题
,,,,4,What about Steven's hunting skills?,人物属性建模,His hunting skills are excellent.,,根据Steven射杀麝牛时冷静耐心的动作以及丰富的经验可以看出,,,,,,,,,,
,,,,5,What is James's speaking style like?,人物属性建模,He speaks in a steady manner.,,根据James回答Steven各种问题时的语气以及捕猎到麝牛时说话仍然冷静可以看出他的说话风格是沉稳的,,,,,,,,,,
85,https://www.youtube.com/watch?v=g3Ud6mHdhlQ,29:33,教学 - 工业制造,1,Is Destin an amateur interviewer?,"多线索推理,人物属性建模",No.,,通过观看视频，视频中Destin对主题的规划、专业的知识储备、良好的互动能力、清晰的讲解呈现等方面，由此可知Destin 是一个专业的采访者，而非业余者。,,,,,,,,,,
,,,,2,How is the oxygen level monitored in a nuclear submarine?,通用知识推理,Central atmosphere monitoring system.,核潜艇中的氧气水平通常是通过中央大气监测系统（Central Atmosphere Monitoring System，简称 CAMS）来监测的。这个系统是核潜艇生命保障系统中的关键组成部分。,通过观看视频，视频中Destin提问Dow，核潜艇中的氧气水平是怎么监测的，Dow解释道会有几个人在中央大气监测器记录。由此可知，核潜艇中的氧气水平是通过中央大气监测器来监测。,,,,,,,,,,
,,,,3,What is Dow's explanation style like?,人物属性建模,Detailed explanation style.,,通过观看视频，Dow通过对设备和系统的全面阐述、工作原理的深入解释、操作细节的具体展示以及额外相关信息的提供等方面，由此可知Dow的讲解方式是详细介绍型。,,,,,,,,,,
,,,,4,"After asking Dow about gas leaks, what did Destin talk about next?",多跳推理,Two methods of producing oxygen on a submarine.,,通过观看视频，先定位到Destin在询问完dow有关气体泄漏的知识的片段，由此可知，接下来Destin分享了两种可以在船上可以制作氧气的办法。,,,,,,,,,,
,,,,5,What kind of detectors are used to find pipe leaks on a nuclear submarine?,通用知识推理, Sniffer.,嗅探器是一种高灵敏度的气体检测设备，不是真的“闻气味”，而是通过各种传感技术来分析空气中是否有异常气体。,通过观看视频，Destin提问Dow，当发生管道发生气体泄漏时，是如何找到泄漏点的，dow解释道，有称之为嗅探器的仪器来帮助检测泄漏的位置，由此可知问题答案。,,,,,,,,,,
86,https://www.youtube.com/watch?v=PRF0HSaOFos,20:23,测评 - 工具/机械,1,What is Clay's explanation style like?,"多线索推理,人物属性建模",Detailed explanation style.,,通过观看视频，根据clay的钓鱼计划和位置的详细说明、鱼类相关知识的细致讲解等方面，由此可知clay的讲解风格是详细介绍型。,,,,,,,,,,
,,,,2,What regulations do fishermen need to follow on the west coast of Florida?,通用知识推理,Species regulations.,在佛罗里达州西海岸（墨西哥湾水域）钓鱼时，必须严格遵守鱼种限制，包括尺寸限制、配额限制和季节性关闭。,通过观看视频，视频中Scott询问了clay钓上来的石斑鱼是否符合合法要求，clay解释道有大小限制（24英寸）、配额限制（每人每日允许两条）等，由此可知，该地钓鱼需要遵守钓鱼需要遵守鱼种限制。,,,,,,,,,,
,,,,3,"What is the relationship like between Scott and his children, Reed and Jacob?",人物属性建模,Harmonious.,,通过观看视频，从Scott和孩子共同参与活动的态度、友好的竞争互动、相互关心支持以及对家庭时光的享受等方面，由此可知，Scott 和他的孩子们关系很融洽。,,,,,,,,,,
,,,,4,"After Scott introduced Clay, what did Clay do next?",多跳推理,Explain today's plan.,,通过观看视频，先定位到Scott介绍clay的片段，由此可知，接下来clay介绍了今日计划。,,,,,,,,,,
,,,,5,What kind of people is Crystal River suitable for?,通用知识推理,People who enjoy outdoor activities.,Crystal River 是户外爱好者的理想目的地，尤其适合喜欢水上活动、自然观察和安静度假的人群。,通过观看视频，介绍了Crystal River 丰富的钓鱼资源、多样的水上活动、独特的生态环境、适合家庭参与以及便捷的度假设施等方面。由此可知，适宜爱好户外活动的人。,,,,,,,,,,
87,https://www.youtube.com/watch?v=VJeiG8r6CyM,23:40,教学 - 医疗,1,Is Dr. Shaw a meticulous person?,"多线索推理,人物属性建模",Yes.,,通过观看视频， 从Dr. Shaw 对护肤设备的态度、对科学研究的依赖、对产品评价的客观性以及对使用注意事项的强调等方面，由此可知他是一个严谨的人,,,,,,,,,,
,,,,2,How does the wavelength of UV light relate to its ability to penetrate?,通用知识推理,Positive correlation.,在紫外线中，波长越长，穿透力越强。,通过观看视频，根据Dr. Maxfield and Dr. Shaw讲解，uvb 到 uva，波长逐渐变长，同时uva 能够更深地穿透皮肤，对皮肤造成更深层次的伤害，即穿透力增强。由此可知，在紫外线中，波长长度和穿透力的关系是正相关，波长越长，穿透力越强。,,,,,,,,,,
,,,,3,What is Dr. Maxfield's explanation style like?,人物属性建模,Detailed explanation style.,,通过观看视频，Dr. Maxfiel从对护肤设备背景原理的讲解、对 LED 面膜功效的分析、对使用注意事项的说明以及对产品的评价等多个方面，由此可知Dr. Maxfield 的讲解风格是详细介绍型。,,,,,,,,,,
,,,,4,"After Dr. Maxfield and Dr. Shaw issued some cautions, what did they talk about next?",多跳推理,An evaluation of Dr. Dennis Gross products.,,通过观看视频，视频中Dr. Maxfield and Dr. Shaw在发表了一些注意事项后，接下来说了Dr. Dennis Gross 的产品评测。,,,,,,,,,,
,,,,5,Which is more effective for treating the surface of the skin: blue light or red light?,通用知识推理, Blue light.,蓝光对皮肤表层的治疗更有效，主要用于杀菌和治疗痤疮；红光则穿透更深，适用于修复和抗老。,通过观看视频，视频中Dr. Maxfield and Dr. Shaw通过波长与穿透深度的直接关系、蓝光对表层皮肤问题杀菌和痤疮治疗以及红光的主要功能的介绍等，由此可知，相较于红光而言，蓝光用于治疗表层皮肤效果更好。,,,,,,,,,,
88,https://www.youtube.com/watch?v=yXXfLJDJMVc,22:44,纪录片 - 人文,1,What is the relationship like between Max and his sister Sophia?,"多线索推理,人物属性建模",Harmonious.,,通过观看视频中，根据Sophia主动辞职协助Max、共同重启创业计划以及 持续的陪伴与支持等方面，由此可知，Max与妹妹Sophia的关系是融洽的。,,,,,,,,,,
,,,,2,What was innovatively used to enhance the flavor in the process of making beef jerky?,通用知识推理,Fermented black beans.,传统牛肉干的制作一般以腌制、风干、烘烤或烟熏为主，发酵本身就不常见，而加入黑豆更是较少出现的做法。,通过观看视频，根据视频中 明确提到使用发酵黑豆作为独特原料、研磨成粉以最大化鲜味释放等内容，由此可知，Max在制作牛肉干的过程中，通过加入发酵黑豆作为创新性方法提升风味。,,,,,,,,,,
,,,,3,Is Max a persistent person?,人物属性建模,Yes.,,通过观看视频，视频中Max在创建自己品牌的牛肉干的过程中，如母亲去世、受疫情影响等挫折，依旧没有放弃，由此可知，Max是一个坚持不懈的人。,,,,,,,,,,
,,,,4,"After Max's beef jerky was successfully packaged, who did Max talk to on the phone next? ",多跳推理,Tommy. (He is Max and Sophia's brother.),,通过观看视频，定位到Max在成功完成了牛肉干的包装的片段，接下来Max拨通了Tommy的视频电话，给其展示，由此可知，问题答案。,,,,,,,,,,
,,,,5,"Compared to using chili powder or liquid chili oil directly, what are the flavor advantages of using filtered chili crisps?",通用知识推理,Richer flavor.,相较于辣椒粉或液态辣油，过滤辣椒脆片可以带来更丰富、更温和、层次感更强的辣味体验，同时不会破坏牛肉干的质地。,通过观看视频，Max说到在大多数的牛肉干品牌中，没有一些特别的配料，Max团队刻意避开传统调味料（如辣椒粉），选择辣椒脆片这种非标准化原料，通过复杂工艺（过滤）实现风味创新。由此可知，直接使用辣椒粉或液态辣椒油相比，使用过滤后的辣椒脆片有着在增添风味的优势。,,,,,,,,,,
89,https://www.youtube.com/watch?v=xRuBMMts8cw,30:19,教学 - 烹饪,1,What is Kay's job?,"多线索推理,人物属性建模",She is a food-making blogger.,,视频中提到Kay是一位老太太，经常会在推特上发布自己做饭的视频。,,,,,,,,,,
,,,,2,What is the relationship between Daz and Will?,人物属性建模,They are friends.,,通过观察视频中两人进行的交流互动，并且互相品尝对方做出来的并不好吃的食物。,,,,,,,,,,
,,,,3,What's the impact of stir-frying raw rice in oil on the taste?,通用知识推理, The rice grains are hard and grainy.,炒饭的错误做法会对米饭口感造成的影响,视频中在Daz做完炒饭之后，Wil进行品尝，提到感觉像沙粒一样，Daz尝试过后提出无法下咽，十分坚硬。,,,,,,,,,,
,,,,4,How many kinds of ingredients did Daz use to cook the fried rice?,多线索推理,Eight.,,视频中可以了解到，有油，蒜，生米，盐，胡椒粉，鸡蛋火腿，三明治鸡肉,,,,,,,,,,
,,,,5,What is the elasticity of the meatballs baked in the oven?,通用知识推理,They have relatively strong elasticity.,烤箱拷出肉丸的特点,视频中可以看到在Mill将肉丸从烤盘中取下时，肉丸落到盘子上会弹起来，并且在用叉子叉开时也能看到很有弹性。,,,,,,,,,,
90,https://www.youtube.com/watch?v=_qj13VcgeHk,30:55,vlog - 亲子,1,How many people went on this trip together?,多线索推理,Four.,,视频中作者提到他的妻子要进行三星期的康复治疗，所以由他带着Hunter、Lyla，并且他的大儿子Simon也加入这场旅行。,,,,,,,,,,
,,,,2,What's the state of affection between Kane and Nikki? ,"多线索推理,人物属性建模",They are affectionate.,,视频中Kane提到自己的妻子Nikki需要去康复治疗，通过他的表现可以知道他比较关心，并且晒出他妻子的照片，晚上经常给妻子打电话，而且在的旅程中提到想等他的妻子回来。,,,,,,,,,,
,,,,3,Where is pounamu mainly distributed?,通用知识推理,In the South Island of New Zealand.,普纳姆石的主要产地,视频中作者一行人位于新西兰南岛，作者带孩子旅游时试图寻找当地有名的普纳姆石,,,,,,,,,,
,,,,4,What is the style of Lyla's behavior and actions?,人物属性建模, She is innocent and lively.,,Lyla经常与摄像头和Kane进行互动，结合她对话时展现的状态以及在画面中喜欢探索并且好动而得出结论。,,,,,,,,,,
,,,,5,What was the frequency of shipwrecks along the west coast of New Zealand between 1865 and 1867?,通用知识推理,It was extremely frequent.,1865年到1867年间很多人来到新西兰西海岸寻找金子，并且这里的海上环境多变,作者提到有很多来自澳大利亚的淘金客，并且平均每十天就会在这里发生一场海难。,,,,,,,,,,
91,https://www.youtube.com/watch?v=ZsfmKOkw5mU,26:20,纪录片-历史纪实,1,What is the position in the Middle Ages that was responsible for conducting community sermons and performing sacraments?,通用知识推理,Parish Priest.,中世纪的基督教体系中，教区牧师是一个非常重要的角色，,Eleanor Janega提到教区牧师是最常见的神职人员形式，需要向管理的社区讲解自己听到的内容，需要有足够的教区牧师才能确保社区的顺利传教。,,,,,,,,,,
,,,,2,What is Eleanor Janega's communication style like? ,人物属性建模,It is serious.,,通过观察Eleanor Janega与John交流时的语言内容，态度认真程度，以及交流语气可以得出结论,,,,,,,,,,
,,,,3,What is John's job?,人物属性建模,He's a historian and church manager.,,当Eleanor Janega到达圣迈克尔教堂时，等到John带领进入教堂进行参观，并且John还讲述了许多基督教的历史。,,,,,,,,,,
,,,,4,What was the relationship between university students in the Middle Ages and the Church?,通用知识推理,The relationship was very close.,中世纪的教会对于学者和大学生的控制和影响很大,Eleanor Janega提到在大学中工作的人都是神职人员，并且很多大学生都是神职人员并且受到教会保护，中世纪大学生在违反法规经常会受教会法庭轻微处罚从而避免社会法规处罚。,,,,,,,,,,
,,,,5,How are the churches distributed in London?,多线索推理,They are densely distributed.,,作者提到小且人口越密集的地区教区会更多，教堂就会越多，通过地图可以看到教堂的分布，并且还提到伦敦的管理人想要得到更多的教会关注。,,,,,,,,,,
92,https://www.youtube.com/watch?v=kqpVeRIjZNc,32:30,教学 - 烹饪,1,How to make custard?,通用知识推理,Water bath method,做奶油冻要用水浴法,定位到Sohla从烤箱里取出南瓜奶油冻的片段，视觉可知，盛有南瓜奶油冻的模具在热水中，可推断出,,,,,,,,,,
,,,,2,What can be added when making mashed potatoes to prevent them from sticking to the pan?,通用知识推理,Cream,做土豆泥时加入奶油可以防止粘锅,定位到Ham做土豆泥的片段，他提到“我把锅放在非常小的火上，我往上面抹了一点奶油，这样等土豆掉进去时它们就不会烧焦并黏在锅底”，可推断出,,,,,,,,,,
,,,,3,What good habits does Ham have when cooking?,"多线索推理,人物属性建模",Clean the stove top casually,,Ham提到“我一边走一边清理是为了获得更多空间”，定位到还剩25分钟的时候，视觉Ham正在擦拭灶台，Sohla还说了句“你比我干净多了，你怎么做到的”，可推断出,,,,,,,,,,
,,,,4,What food does Ham dislike?,"多线索推理,人物属性建模,多模态/多语言推理",Pumpkin,,视频开头视听结合确认Ham身份，定位到Sohla说要做南瓜奶油冻的片段，Ham说了四遍讨厌南瓜，还说讨厌南瓜奶油冻，对南瓜有偏见，可推断出,,,,,,,,,,
,,,,5,What did Sohla do after taking out the pumpkin cream jelly?,"多跳推理,多模态/多语言推理",Cut the pineapple,,定位到Sohla取出南瓜奶油冻的片段，跟踪行为得到答案,,,,,,,,,,
93,https://www.youtube.com/watch?v=EZ_j699Mt8Q,23:46,vlog - 出行,1,What is the relationship between Nat and Jack?,人物属性建模,They are a couple.,,由Nat和Jack在飞机上互相依偎着休息，举止亲密可知。,,,,,,,,,,
,,,,2,What does Nat like to drink?,人物属性建模,Coffee.,,Nat在“Yes”咖啡店喝了四倍咖啡，结合她抱怨在去滑雪的路上没有咖啡店可知。,,,,,,,,,,
,,,,3,How many days did Nat and Jack snow together?,多线索推理,They went for a total of two days.,,定位到Nat和Jack滑雪的片段可知。,,,,,,,,,,
,,,,4,"What is ""lhrombocid forte"" for?",通用知识推理,Medications for ankle sprains.," ""lhrombocid forte"" 是一种治疗脚踝扭伤的药物。","Nat脚踝扭伤了，Jack到药店为她买了一盒名叫 ""lhrombocid forte"" 的药，可推断 ""lhrombocid forte"" 是一种治疗脚踝扭伤的药物。",,,,,,,,,,
,,,,5,Where can tourists leave their luggage when visiting the Nevada ski resort?,通用知识推理,Luggage storage.,内华达滑雪场为游客提供寄存柜放行李。,根据Nat和Jack第二天去滑雪的时候将行李即存在滑雪场的寄存柜可知。,,,,,,,,,,
94,https://www.youtube.com/watch?v=xALfqHBqsdg,33:32,vlog - 出行,1,What does American Airlines do when passengers forget to bring their headphones?,通用知识推理,American Airlines will provide headphones for passengers.,美国航空会为乘客提供耳机。,根据Nat没有戴耳机，美国航空便为她提供了耳机。,,,,,,,,,,
,,,,2,What did Nat do before getting off the plane?,多跳推理,Make-up.,,定位到Nat下飞机前的片段可知。,,,,,,,,,,
,,,,3,How's Jack drinking?,人物属性建模,Jack drinks very little.,,Jack喝了一小口酒就面露难色。,,,,,,,,,,
,,,,4,What are New Zealand's specialty drinks?,通用知识推理,"”L&P ""","”L&P ""饮料是新西兰的特产。","Jack说”L&P ""饮料在新西兰举世闻名，可推测”L&P ""饮料是新西兰的特产。",,,,,,,,,,
,,,,5,"According to Nat and Jack's eating habits, what do they drink every day?",人物属性建模,Drink coffee.,,Nat和Jack每天都会喝咖啡。,,,,,,,,,,
95,https://www.youtube.com/watch?v=s1wbT82Vg1k,23:30,vlog - 烹饪,1,"In France, who can open a bakery?",通用知识推理,Certified member of the French Pastry Guild.,在法国，只有得到法国糕点行会认证的成员才可以开烘焙店。,法国对制作糕点有着严格的规定，已被列入了民法典，故成立了法国糕点行会会对学员进行规范培训，确保学徒遵循正式课程，只有行会认证的成员才可以出售糕点，可知在法国，只有得到法国糕点行会认证的成员才可以开烘焙店。,,,,,,,,,,
,,,,2,How is Ben's level of bread making?,人物属性建模,He is an extremely skilled baker.,,Ben有30年的面包制作经验，对于面包制作非常了解。,,,,,,,,,,
,,,,3,"In the process of making French bread, what ingredients make the dough sticky?",通用知识推理,Dairy products and butter.,在制作法式面包过程中，乳制品和黄油的加入让面团变得黏手。,Ben在磋面团时说面团很粘手，Martial解释说面团中加了乳制品和黄油，可推断在制作法式面包过程中，乳制品和黄油的加入让面团变得黏手。,,,,,,,,,,
,,,,4,Martial shows how many ways to make croissants?,多线索推理,He demonstrated two methods.,,定位到Martial做牛角包的片段可知。,,,,,,,,,,
,,,,5,What is Martial occupation?,人物属性建模,The baker.,,根据Martial的穿着和熟练的面包制作手法可知。,,,,,,,,,,
96,https://www.youtube.com/watch?v=VcgcyHPzmxE,26:48,vlog - 特殊事件,1,Do I need to pay for Haidilao's hand massage service?,通用知识推理,The hand massage is free,海底捞会给客人免费提供手部按摩服务。,根据Darien还没进入海底捞火锅店就享受了手部按摩服务可知。,,,,,,,,,,
,,,,2,How is Darien's tolerance level for chili peppers?,人物属性建模,Darien is not good at spicy food.,,Darien在尝了一口辣汤后面露难色。,,,,,,,,,,
,,,,3,"In Haidilao, besides the waiter, who else can try to pull noodles?",通用知识推理,Customer.,在海底捞，除了服务员，顾客也可以尝试拉面条。,根据Darien向服务员学习甩面条可知。,,,,,,,,,,
,,,,4,What spices does Darien like?,人物属性建模,Scallion and ginger.,,Darien说他自己是葱姜的粉丝。,,,,,,,,,,
,,,,5,What did Darien and Cantomando do before they ate their hot pot?,多跳推理,Wear an apron.,,定位到Darien和Cantomando吃火锅前的片段可知。,,,,,,,,,,
97,https://www.youtube.com/watch?v=HogJsexjMW4,21:49,访谈 - 动态（含充分视觉信息）,1,Do Michael and Courtney like animals or dislike animals?,"多线索推理,人物属性建模",Like.,,通过观看视频，Michael and Courtney 有一只退休护卫犬弗雷亚，并且他们的孩子们每天都与动物一起度过，照料农场上的家禽。尤其是表示看到孩子们与自然和动物之间的互动，感到非常幸福和幸运。可知，Michael and Courtney 对动物的喜爱和尊重。,,,,,,,,,,
,,,,2,What does Three Brothers Farm primarily provide?,通用知识推理,Organic pasture-raised eggs.,Three Brothers Farm 是一家主要提供 有机散养鸡蛋 的农场。,通过观看视频，Three Brothers Farm 鸡蛋经过认证为有机，并且是散养的，农场的鸡每天都在新鲜的草地上自由活动。由此可知，Three Brothers Farm 是一家主要提供 有机散养鸡蛋 的农场。,,,,,,,,,,
,,,,3,What's the relationship between Michael and his grandfather?,人物属性建模,Their relationship is very good.,,通过观看视频，视频中Michael说道，自己的爷爷绝对算的上自己最好的朋友，并且希望自己如今的事业得到爷爷的自豪。由此可知，Michael和爷爷的关系很好。,,,,,,,,,,
,,,,4,Where did Luke go next after visiting Three Brothers Farm?,多跳推理,Uncle W's breakfast tavern.,,通过观看视频，先定位到Luke离开农场参观的片段，接下来可知Luke去了自己全城最喜欢的早餐店Uncle W's breakfast Tavern。,,,,,,,,,,
,,,,5,What color is the yolk of organic pasture-raised eggs?,通用知识推理,Dark orange.,有机散养鸡蛋的蛋黄通常呈现深橙黄色，颜色比普通笼养鸡蛋更鲜艳浓郁。,通过观看视频，视频中Luke向Michael提问到土壤健康以及可以接触到新鲜的草等条件下的鸡蛋有什么影响。于是向Luke介绍到，鸡蛋打开后可以看到鸡蛋呈现深橙色。由此可知，有机散养鸡蛋蛋黄的颜色。,,,,,,,,,,
98,https://www.youtube.com/watch?v=ml5kj4OXFF0,20:27,教学 - 技能,1,Is Joanne a professional or an amateur in the field of neon lights?,"多线索推理,人物属性建模",She is a professional.,,通过观看视频，视频中介绍到Joanne是霓虹灯艺术博物馆的电气实验室经理和讲师，由此可知，她是一名专业人员。 ,,,,,,,,,,
,,,,2,"When a neon light tube is brought near a Tesla coil, what reaction will the neon light have?",通用知识推理,The neon light will glow.,霓虹灯管靠近特斯拉线圈时，霓虹灯会发光，这种现象背后的科学原理是电磁感应和气体放电。,通过观看视频，Xyla说道，特斯拉线圈和霓虹灯有个有趣的反应，即霓虹灯管靠近特斯拉线圈，它就会发光。由此可知，当将霓虹灯管靠近特斯拉线圈时，霓虹灯会有什么反应。,,,,,,,,,,
,,,,3,Is Xyla interested in neon lights or indifferent to them?,人物属性建模,Interested.,,通过观看视频，视频中Xyla说到自己认为霓虹灯是艺术与工程最完美的结合之一，并且一直在自己的愿望清单上等。由此可知，Xyla并非对霓虹灯无感，而是十分感兴趣。,,,,,,,,,,
,,,,4,What did Xyla do after lunch under Joanne's guidance?,多跳推理,Try to make a neon light with your own name.,,通过观看视频，可知，Xyla 午饭后，在Joanne的指导下，开始尝试制作带有自己名字的霓虹灯。,,,,,,,,,,
,,,,5,What gas makes the neon light glow?,通用知识推理,A small amount of inert gases.,霓虹灯的发光依赖于内部含有的少量惰性气体，它们在电场作用下被激发发光，而气体种类直接决定了灯光的颜色。,通过观看视频，视频中xyla说道，霓虹灯中含有少量的惰性气体，而这些气体的原子在加速运动会与其他的原子发生碰撞，会释放出光子。由此可知，惰性气体使得霓虹灯能够发光。,,,,,,,,,,
99,https://www.youtube.com/watch?v=9gAq3wfvYUk,24:19,教学 - 工业制造,1,Is Tim an introverted person?,"多线索推理,人物属性建模",No.,,通过观看视频，Tim 参与了对 ”El Titan de Bronce “雪茄工厂的参观，与 Pedro 等人交流互动，积极表达自己对雪茄制作过程的看法和感受等行为，由此可知他不是一个内向的人。,,,,,,,,,,
,,,,2,"What kind of cigars does ""El Titán de Bronce"" produce?",通用知识推理,Premium handmade cigars.,El Titán de Bronce 专注于小规模、高品质的手工雪茄制作，属于精品雪茄（Boutique Cigars）范畴，主要面向收藏家与高端雪茄爱好者。,通过观看视频，视频中介绍了佛罗里达州迈阿密的世界著名雪茄工厂“El Titan De Bronze”， 制作他们的雪茄，从生产规模、注重细节、独特工艺、品牌产品以及经营模式等多个方面，可知， “El Titan de Bronce” 是一个精品雪茄工厂。,,,,,,,,,,
,,,,3,What is Pedro’s explanation style like?,人物属性建模,The language is simple and easy to understand.,,通过观看视频， Pedro 在讲解时使用的语言比较通俗易懂，即使是没有专业知识的普通人也能够理解，由此可知他的讲解风格是通俗易懂的。,,,,,,,,,,
,,,,4,"After Pedro explained cigars in the warehouse, what did he talk about next?",多跳推理,Cuban-style rolling.,,通过观看视频，pedro在仓库讲解完雪茄后，接着讲解了古巴式雪茄卷制工艺。,,,,,,,,,,
,,,,5,Why should the tobacco leaves be kept at a certain level of humidity when rolling them into cigars?,通用知识推理,Prevent the tobacco leaves from breaking and cracking.,干燥的烟叶容易断裂或碎裂，影响卷制过程。适当的湿度使得烟叶保持柔韧性，便于卷制成形。,通过观看视频，Tim说道，在卷制雪茄时，需要烟叶保持一定的湿度，这样在卷制塑形时，不会破坏叶子，否则由于烟叶太干，手指用力操作就会造成烟叶开裂，由此可知，使烟叶保持一定的湿度，是为了防止烟叶破损和开裂。,,,,,,,,,,
100,https://www.youtube.com/watch?v=DfvQxldiPSg,33:16,教学 - 工业制造,1,How is John's guitar body sanding technique?,"多线索推理,人物属性建模",Proficient.,,通过观看视频，Brenden介绍了琴体的打磨环节，其中介绍了John负责打磨琴体工作超过20年了。由此可知，John是精通琴体打磨。,,,,,,,,,,
,,,,2,Why are woods used for making guitars wrapped in plastic sheets when stacked?,"多模态/多语言推理,通用知识推理",To stabilize the moisture content of the wood.,制造吉他的木材在堆放时用膜布（如塑料薄膜、防潮纸或无纺布）包裹起来，核心目为了稳定木材的含水率。,通过观看视频，视频中Brenden介绍到制作木材的堆放方式（通过视觉可以看到是用膜布包裹住堆放），这样能够使得木材中的水分减少，由此可知，将用于制作吉他的木材用膜布包裹起来，是为了稳定木材的含水率。,,,,,,,,,,
,,,,3,What is Brenden's explanation style like?,人物属性建模,Detailed explanation style.,,通过观看视频，从 Brendan 对吉他制造流程的全面介绍、通过举例和对比的说明方式以及对细节的深入讲解等多个方面。由此可知，他的讲解风格是详细讲解型。,,,,,,,,,,
,,,,4,"After Brenden finished introducing the wood materials used for guitars, what did he talk about next?",多跳推理,Inspection of structural defects.,,通过观看视频，视频中Brenden在进行了木材相关知识，如保存、切割等内容，接下来介绍了结构缺陷的检查。,,,,,,,,,,
,,,,5,Why is mahogany cut into parallelogram shapes when making guitar necks?,通用知识推理,Maximize material yield.,桃花心木原木通常锯解为矩形板材，但琴颈需沿一定角度（如头仰角）切削。平行四边形切割能减少边角料，降低浪费（相比矩形切割可提升利用率15%~20%）。,通过观看视频，视频中Brenden在切割木材时，使用桃花心木材切割成平行四边形，能最大限度地利用木材的形状，来制作琴颈。由此可知，在使用桃花心木制作吉他琴颈时，选择切割成平行四边形能够提高木材的利用率。,,,,,,,,,,